customer_id,first_name,last_name,age,home_state,signup_date,card_type,email,is_churned,churn_month
CUST001463,Keith,Lewis,55,MI,2021-04-24,Platinum,leonardjuan@example.net,0,
CUST001464,Gary,Campos,30,AZ,2023-07-06,Green,rosalescynthia@example.net,0,
CUST001465,Daniel,Miller,57,WA,2023-10-18,Gold,belltyler@example.com,0,
CUST001466,Rebecca,Miller,58,GA,2024-04-12,Platinum,avaldez@example.org,0,
CUST001467,Katie,Anderson,26,NJ,2023-02-15,Green,ivega@example.com,0,
CUST001468,Andre,Padilla,41,MN,2022-09-05,Gold,nicolewilliams@example.com,0,
CUST001469,Daniel,Dickson,36,NJ,2025-01-11,Gold,monique28@example.com,0,
CUST001470,Clinton,Perez,34,AZ,2021-09-12,Gold,gwilson@example.net,0,
CUST001471,Jessica,Cox,21,NY,2025-08-12,Green,dustinmartinez@example.net,1,2025-08-01
CUST001472,James,Rodriguez,24,NC,2023-04-29,Gold,taylorbrandon@example.net,1,2025-11-01
CUST001473,Donald,Adams,57,CO,2024-06-24,Platinum,yrandolph@example.net,0,
CUST001474,Sara,Sanchez,40,TN,2026-04-29,Green,chavezkatherine@example.net,0,
CUST001475,Daniel,Cooper,70,MI,2024-10-17,Platinum,ywilliams@example.net,0,
CUST001476,Valerie,Kim,55,MN,2026-01-26,Platinum,deborahthompson@example.com,0,
CUST001477,Justin,Hamilton,48,MD,2026-05-05,Green,jaredfisher@example.net,0,
CUST001478,Jenny,Hill,54,AZ,2022-02-05,Platinum,phoward@example.com,0,
CUST001479,Shelley,Buckley,45,MA,2025-08-19,Platinum,scottcontreras@example.net,0,
CUST001480,Amy,Yu,43,CA,2025-02-18,Green,feliciagreen@example.com,0,
CUST001481,Sara,Gutierrez,59,VA,2022-02-17,Gold,leslie28@example.com,0,
CUST001482,Debbie,Rodriguez,49,NY,2026-01-26,Platinum,jadams@example.net,0,
CUST001483,Scott,Rich,64,TX,2023-03-16,Platinum,tamara14@example.net,0,
CUST001484,Deborah,Rogers,54,GA,2023-12-07,Green,robert86@example.net,0,
CUST001485,Barbara,Camacho,27,AZ,2025-02-17,Green,dylancox@example.com,0,
CUST001486,Stephen,Ford,44,MD,2024-12-09,Gold,bgonzalez@example.org,1,2025-05-01
CUST001487,Ashley,Nichols,46,TN,2024-01-08,Green,uromero@example.org,0,
CUST001488,Matthew,Hamilton,57,IL,2023-02-22,Green,stevencortez@example.org,1,2025-02-01
CUST001489,William,Harmon,33,AZ,2025-03-09,Green,ovalentine@example.com,0,
CUST001490,Stephanie,Calderon,52,WA,2023-06-05,Green,swansonerica@example.org,0,
CUST001491,Jim,Douglas,49,MN,2025-04-07,Green,joshua80@example.org,0,
CUST001492,Alexandra,Sanchez,58,NJ,2025-09-25,Green,madeline28@example.org,0,
CUST001493,Gregory,Larsen,65,MD,2023-02-28,Gold,richard45@example.net,0,
CUST001494,Dustin,Lynch,68,TX,2024-03-25,Platinum,joel32@example.org,0,
CUST001495,Amy,Weeks,31,VA,2026-07-11,Green,ulewis@example.org,0,
CUST001496,Nicholas,Schwartz,41,VA,2024-05-19,Green,jenniferfrench@example.com,0,
CUST001497,Sara,Holder,25,MI,2023-04-20,Platinum,travis83@example.org,0,
CUST001498,Drew,Young,53,PA,2023-08-19,Platinum,jordanjason@example.net,0,
CUST001499,Richard,Webb,28,MI,2023-02-12,Green,alfredlin@example.com,0,
CUST001500,Tamara,Patterson,65,NJ,2025-04-13,Gold,iweaver@example.org,0,
CUST001501,Nancy,Summers,53,AZ,2023-03-02,Green,omelendez@example.org,0,
CUST001502,David,Santos,61,PA,2021-01-03,Platinum,jeremy03@example.net,0,
CUST001503,Robert,Taylor,54,MI,2024-05-05,Green,jackmcbride@example.net,0,
CUST001504,Shawn,Harris,53,OH,2023-04-26,Gold,lukeellis@example.org,1,2025-08-01
CUST001505,Micheal,Adams,53,OH,2024-01-27,Gold,davidbutler@example.net,0,
CUST001506,Morgan,Moore,47,PA,2021-08-11,Gold,johnrichard@example.com,0,
CUST001507,Anthony,Buckley,24,WI,2025-05-11,Green,bhenderson@example.com,0,
CUST001508,Jose,Pitts,59,FL,2021-04-04,Green,joshua02@example.com,0,
CUST001509,Katherine,Adams,43,WI,2021-10-08,Green,robertsonjessica@example.org,0,
CUST001510,Jonathon,Schultz,61,CA,2021-12-18,Gold,brianharrison@example.com,0,
CUST001511,David,Duncan,65,AZ,2023-03-20,Green,heather18@example.com,0,
CUST001512,John,Ramsey,21,NY,2022-04-28,Gold,bellbrenda@example.org,0,
CUST001513,Stephanie,Williams,40,TN,2026-06-12,Gold,weaverbradley@example.org,0,
CUST001514,Melinda,Love,21,MI,2022-12-22,Gold,owatkins@example.com,1,2025-11-01
CUST001515,Charlene,Ingram,46,FL,2026-01-02,Platinum,wilsonbethany@example.net,1,2025-09-01
CUST001516,Maria,Pierce,58,NY,2024-03-29,Gold,mnorman@example.com,0,
CUST001517,Sara,Barnes,63,NY,2021-05-09,Gold,nathan09@example.com,0,
CUST001518,Robert,Pacheco,33,PA,2024-05-25,Gold,reynoldschristina@example.net,0,
CUST001519,Ashlee,Taylor,52,TN,2025-10-21,Gold,nicolegutierrez@example.com,0,
CUST001520,Brooke,Rhodes,57,NC,2021-08-02,Green,sandraharris@example.org,0,
CUST001521,Kristin,Brewer,62,TN,2022-10-06,Green,wpugh@example.com,0,
CUST001522,Brianna,Ward,53,IL,2024-03-03,Gold,tscott@example.org,1,2025-09-01
CUST001523,Jaclyn,Steele,57,OH,2021-11-07,Green,danielle19@example.net,0,
CUST001524,Andrea,Rios,47,MN,2022-09-20,Gold,rodriguezmatthew@example.com,0,
CUST001525,Christopher,Walker,28,IL,2025-11-25,Platinum,ewells@example.com,0,
CUST001526,Taylor,Berger,31,MD,2025-10-25,Platinum,browncarolyn@example.com,0,
CUST001527,Robin,Bell,69,MD,2025-01-09,Gold,hillkelsey@example.org,0,
CUST001528,Steve,Gibbs,27,NY,2026-08-20,Green,samantha65@example.com,1,2025-07-01
CUST001529,Nathan,Watkins,27,TX,2022-04-25,Green,jose19@example.com,1,2025-07-01
CUST001530,Aaron,Wilson,31,MD,2022-07-04,Green,bbenjamin@example.com,0,
CUST001531,Natasha,Meyer,52,MA,2024-03-07,Gold,lori44@example.net,1,2025-03-01
CUST001532,Ian,Baker,60,AZ,2021-05-03,Green,stephaniemorales@example.org,0,
CUST001533,Melissa,Daniels,24,NY,2026-03-01,Green,austinpaige@example.org,0,
CUST001534,Anthony,Harrison,64,WI,2024-01-15,Platinum,fernandezjavier@example.com,0,
CUST001535,Lisa,Frederick,41,IL,2026-07-12,Green,irichardson@example.org,0,
CUST001536,Kristin,Jackson,66,GA,2023-03-06,Green,lucasglass@example.org,0,
CUST001537,Matthew,Smith,43,NC,2026-08-21,Gold,sleon@example.org,1,2025-06-01
CUST001538,Jason,Randolph,31,CA,2025-05-01,Gold,mark96@example.org,1,2025-05-01
CUST001539,Annette,Morgan,38,FL,2026-07-12,Gold,jessica63@example.com,0,
CUST001540,Robert,Wood,58,TX,2021-02-12,Green,jonesbill@example.com,0,
CUST001541,Kenneth,Watson,43,OH,2022-05-22,Gold,fayala@example.net,0,
CUST001542,Anne,Smith,49,MN,2026-07-30,Green,holsen@example.net,1,2025-05-01
CUST001543,Michael,Lopez,45,NY,2023-10-08,Gold,davidjones@example.org,0,
CUST001544,Robert,Berry,24,GA,2020-12-08,Platinum,allenwayne@example.com,0,
CUST001545,Russell,Bauer,46,WI,2024-06-08,Green,stephensonkimberly@example.org,0,
CUST001546,Mitchell,Walker,69,CA,2025-03-04,Gold,beckseth@example.com,0,
CUST001547,Paul,Horn,49,CA,2024-09-08,Platinum,ryan37@example.com,0,
CUST001548,Jeremiah,Murphy,60,GA,2025-03-14,Gold,cindy22@example.org,0,
CUST001549,Melvin,Brock,36,GA,2022-03-10,Green,eross@example.org,0,
CUST001550,Jeff,Jensen,23,PA,2021-01-12,Green,mortonbrittany@example.net,1,2025-07-01
CUST001551,Karl,Gutierrez,58,PA,2020-09-16,Gold,jill76@example.org,0,
CUST001552,Connie,Stevens,41,NY,2022-09-21,Green,richardselizabeth@example.com,0,
CUST001553,Melissa,Pope,50,MI,2026-09-03,Platinum,yolandatorres@example.com,0,
CUST001554,Lydia,Hall,47,MN,2024-08-07,Gold,kenneth66@example.org,1,2025-09-01
CUST001555,Jonathan,Castillo,37,CO,2023-04-16,Green,garciadonna@example.net,0,
CUST001556,Kathy,Brown,25,GA,2025-04-17,Gold,thomasleonard@example.com,1,2025-08-01
CUST001557,Charles,Blackburn,64,WA,2020-10-27,Green,brianhunter@example.com,0,
CUST001558,Sean,Green,64,WI,2024-12-06,Gold,aliciavazquez@example.net,1,2025-03-01
CUST001559,Christopher,Hill,35,AZ,2023-01-19,Gold,zwise@example.org,0,
CUST001560,Peter,Johnson,40,WA,2026-01-06,Green,paulschmidt@example.org,1,2025-06-01
CUST001561,Justin,Foster,66,CO,2021-03-19,Platinum,ccooper@example.org,0,
CUST001562,Joseph,Johnson,22,GA,2023-11-18,Gold,whitejimmy@example.net,0,
CUST001563,Jay,Jones,26,PA,2023-03-11,Green,elizabeth44@example.com,0,
CUST001564,Tammy,Smith,31,VA,2024-11-05,Green,hallrebecca@example.org,0,
CUST001565,Patrick,Romero,45,PA,2026-05-20,Green,paul68@example.net,0,
CUST001566,Donna,Velez,21,MI,2023-08-19,Platinum,rmartinez@example.com,0,
CUST001567,Sarah,Ferrell,46,TN,2023-10-04,Gold,jonathanlee@example.org,0,
CUST001568,Kelly,Hunt,44,FL,2024-08-03,Platinum,william77@example.net,0,
CUST001569,Michael,Donaldson,42,TN,2023-10-08,Gold,michaelhopkins@example.org,0,
CUST001570,Ronald,Aguilar,45,NJ,2021-09-04,Gold,randolphkimberly@example.org,1,2025-11-01
CUST001571,Michaela,Rodriguez,46,TX,2021-12-31,Green,pereztimothy@example.net,0,
CUST001572,William,Powell,28,AZ,2026-01-20,Platinum,lhill@example.net,0,
CUST001573,Jeffrey,Johnson,43,TN,2026-02-23,Green,bbarton@example.net,0,
CUST001574,Maria,Holt,36,WA,2025-04-24,Platinum,tammywilliams@example.com,0,
CUST001575,Ashley,Graves,33,MA,2026-04-22,Gold,bradymark@example.org,0,
CUST001576,Joshua,Pacheco,39,VA,2022-12-14,Gold,kenneth28@example.net,0,
CUST001577,Kevin,Campbell,36,AZ,2021-05-23,Green,dneal@example.com,1,2025-06-01
CUST001578,Ashley,Mitchell,23,NC,2024-03-27,Gold,julie81@example.com,0,
CUST001579,William,Foster,63,NY,2024-10-23,Gold,sherryadkins@example.com,0,
CUST001580,Peggy,Sloan,42,IL,2024-06-23,Gold,ronald62@example.org,0,
CUST001581,Sarah,Smith,36,IL,2023-11-14,Green,paulkatherine@example.net,0,
CUST001582,Evan,Anderson,26,OH,2022-12-12,Green,hgomez@example.net,1,2025-09-01
CUST001583,David,Perry,38,TN,2021-03-25,Gold,lopeznicole@example.com,0,
CUST001584,Yolanda,Schultz,29,TN,2024-08-11,Platinum,kathrynbutler@example.com,0,
CUST001585,Brandy,Marshall,49,MA,2024-08-10,Green,hannah43@example.org,1,2025-06-01
CUST001586,Gabrielle,King,36,PA,2024-05-01,Platinum,zcruz@example.net,0,
CUST001587,Jennifer,Ellis,44,VA,2026-07-11,Platinum,rwalker@example.org,0,
CUST001588,Jeffrey,Dixon,34,WA,2023-06-20,Green,jrodriguez@example.net,0,
CUST001589,Jordan,Miller,45,WI,2023-09-18,Gold,nmurphy@example.org,0,
CUST001590,Sara,Peterson,34,MI,2023-05-21,Green,brittanyrussell@example.com,0,
CUST001591,Amber,Chambers,51,MD,2022-11-21,Green,elizabeth77@example.net,0,
CUST001592,Anna,Wilson,34,GA,2023-04-26,Green,kfoster@example.org,0,
CUST001593,Elizabeth,Palmer,49,IL,2021-03-02,Green,nwoods@example.com,1,2025-09-01
CUST001594,Tanya,Perez,66,NC,2025-05-18,Green,dward@example.com,0,
CUST001595,Cameron,Peterson,59,MA,2022-03-02,Gold,ramirezanne@example.com,0,
CUST001596,Amanda,Garrett,58,VA,2020-09-29,Gold,vicki64@example.com,0,
CUST001597,Lisa,Rodriguez,55,GA,2021-05-09,Green,phillipevans@example.net,0,
CUST001598,Miranda,Robertson,46,MN,2021-03-21,Platinum,ymanning@example.net,0,
CUST001599,Janice,Cruz,53,OH,2022-01-18,Platinum,wmeyer@example.org,1,2025-03-01
CUST001600,Michael,Galvan,29,FL,2022-11-27,Gold,morgan68@example.org,0,
CUST001601,Erika,Moore,64,MD,2025-07-24,Green,jrivera@example.net,1,2025-11-01
CUST001602,Adam,Fowler,26,TN,2025-01-22,Gold,amygould@example.org,0,
CUST001603,Tina,Cooper,38,WA,2025-09-17,Green,sawyereddie@example.org,0,
CUST001604,Scott,Jones,22,WI,2023-09-10,Platinum,ocobb@example.org,0,
CUST001605,Kelli,Rice,30,MI,2022-03-02,Green,cortezjesus@example.com,0,
CUST001606,Kelly,Obrien,21,WA,2021-07-11,Green,qcruz@example.net,0,
CUST001607,Calvin,Watson,66,TX,2020-11-10,Green,ctaylor@example.net,0,
CUST001608,Jacob,Brown,65,PA,2025-10-24,Green,sanchezmichelle@example.net,1,2025-03-01
CUST001609,Diana,Mitchell,70,GA,2024-03-02,Green,martin96@example.org,0,
CUST001610,Sarah,Pratt,41,OH,2026-01-31,Platinum,paulgreen@example.net,0,
CUST001611,Joseph,Davidson,63,FL,2023-05-12,Gold,richardterri@example.com,0,
CUST001612,Ryan,Hunt,25,TN,2025-08-21,Gold,ddudley@example.net,0,
CUST001613,Marcus,Harper,44,MD,2025-03-06,Platinum,jennifer17@example.com,0,
CUST001614,Denise,Castaneda,69,MI,2022-02-21,Gold,velezchristopher@example.com,0,
CUST001615,Brian,Larson,33,TX,2026-04-09,Gold,matthewmorton@example.net,0,
CUST001616,Cassandra,Davis,66,MI,2024-03-18,Green,kristine92@example.org,0,
CUST001617,William,Williams,26,GA,2023-02-24,Green,garciaanne@example.com,0,
CUST001618,Emily,Martinez,39,IL,2022-10-14,Gold,monique16@example.org,0,
CUST001619,Candace,Foster,66,WA,2022-01-03,Platinum,elizabethmartin@example.net,1,2025-04-01
CUST001620,Ruben,Brooks,39,VA,2025-01-07,Green,taylorperez@example.com,1,2025-06-01
CUST001621,Charles,Rocha,46,MA,2025-07-13,Gold,andrew25@example.net,0,
CUST001622,Kelly,Owen,70,IL,2025-08-10,Green,johnwatts@example.com,1,2025-04-01
CUST001623,Ronald,Howell,38,PA,2022-02-08,Green,jasonthompson@example.com,0,
CUST001624,Jonathan,Fox,22,VA,2022-12-03,Gold,codyking@example.com,0,
CUST001625,Jennifer,Miranda,64,VA,2021-10-22,Platinum,maydevon@example.org,1,2025-04-01
CUST001626,Barbara,Johnston,47,NY,2024-03-15,Platinum,tammyrichardson@example.net,0,
CUST001627,Sue,Miller,63,MA,2024-07-19,Gold,tinawhitehead@example.net,0,
CUST001628,Ian,Freeman,36,WA,2023-10-14,Green,eferguson@example.org,0,
CUST001629,Steven,Bradford,43,FL,2021-11-21,Green,rogerssteven@example.net,0,
CUST001630,Nathan,Mathis,32,MI,2022-03-25,Gold,tracysmith@example.com,0,
CUST001631,Randall,Robinson,28,NC,2023-08-20,Platinum,randalllaura@example.net,1,2025-08-01
CUST001632,Jaclyn,King,59,GA,2026-01-04,Green,boltonchristine@example.com,0,
CUST001633,Joshua,Montgomery,66,CA,2021-09-20,Platinum,riverajeff@example.com,0,
CUST001634,Craig,Warren,46,CA,2021-09-25,Platinum,steven41@example.com,0,
CUST001635,William,Miller,59,PA,2022-10-29,Green,lpittman@example.net,0,
CUST001636,Crystal,Miller,48,OH,2021-06-21,Platinum,samanthaparker@example.com,1,2025-06-01
CUST001637,Joshua,Martinez,69,MI,2021-10-05,Gold,dustincraig@example.com,1,2025-06-01
CUST001638,Cameron,Garcia,30,WA,2022-03-02,Platinum,gina11@example.net,0,
CUST001639,Pamela,Morris,68,CA,2024-09-03,Gold,pboyd@example.net,1,2025-08-01
CUST001640,Christopher,Brown,56,MI,2025-07-26,Gold,andrea96@example.org,0,
CUST001641,Stacy,Blevins,61,PA,2024-07-09,Platinum,jroman@example.org,0,
CUST001642,Jennifer,Carpenter,57,GA,2022-04-13,Gold,sarah08@example.org,0,
CUST001643,William,Juarez,57,CO,2023-12-08,Green,christinabrown@example.org,0,
CUST001644,Rebecca,Salazar,66,MD,2024-12-03,Green,reesecynthia@example.org,1,2025-10-01
CUST001645,Christopher,Pierce,37,AZ,2026-03-01,Platinum,cwilliams@example.org,0,
CUST001646,Karla,Anderson,63,WI,2025-09-28,Green,dawnramos@example.com,0,
CUST001647,Pamela,Jenkins,43,NY,2022-03-14,Green,brendajordan@example.com,0,
CUST001648,Andrew,Butler,28,MI,2025-12-20,Green,ocole@example.net,0,
CUST001649,Michele,Fisher,23,WI,2026-08-18,Green,meredithbarber@example.net,0,
CUST001650,Melissa,Smith,59,CA,2025-03-01,Gold,jessicaharris@example.com,0,
CUST001651,Kathleen,Webb,36,FL,2021-11-09,Green,tara32@example.com,0,
CUST001652,Samantha,Evans,23,NJ,2024-08-21,Green,nicole08@example.org,0,
CUST001653,Mark,Green,34,VA,2025-04-06,Gold,bobby40@example.org,1,2025-10-01
CUST001654,Patricia,Mendoza,68,TX,2024-12-21,Green,vgonzalez@example.com,0,
CUST001655,Bonnie,Hill,47,WA,2021-06-12,Gold,rjones@example.com,0,
CUST001656,Sarah,Arnold,68,MN,2026-04-22,Gold,younganne@example.com,0,
CUST001657,Julia,Brown,35,NC,2026-03-07,Green,mjames@example.org,1,2025-10-01
CUST001658,Elizabeth,Bailey,54,TX,2026-01-14,Gold,orozcorobert@example.org,1,2025-06-01
CUST001659,Tamara,Taylor,43,AZ,2022-05-25,Gold,frank44@example.com,0,
CUST001660,Jill,Schneider,49,NJ,2025-06-28,Gold,donald89@example.net,0,
CUST001661,Jon,Perez,65,MD,2024-04-10,Green,stewartjuan@example.net,0,
CUST001662,Jennifer,Higgins,68,MA,2026-08-12,Platinum,kyle06@example.com,0,
CUST001663,Kathryn,Clark,53,CA,2025-07-20,Green,davidsonanthony@example.net,1,2025-11-01
CUST001664,Martin,Haas,64,OH,2023-12-28,Green,johnsonjason@example.com,0,
CUST001665,James,Jones,48,MD,2020-10-11,Gold,amymoody@example.org,0,
CUST001666,Robin,Bonilla,70,IL,2025-05-21,Platinum,vanessacastillo@example.org,0,
CUST001667,Sharon,Rogers,52,OH,2022-09-09,Green,jonathansharp@example.com,0,
CUST001668,Cassandra,Garcia,23,TN,2025-05-23,Green,janiceblankenship@example.net,0,
CUST001669,Emily,Love,37,PA,2025-04-19,Gold,halltyler@example.org,0,
CUST001670,Ashlee,Gaines,55,PA,2025-01-23,Platinum,jason74@example.net,0,
CUST001671,Christina,Carpenter,70,GA,2020-09-19,Gold,pattondonald@example.org,1,2025-11-01
CUST001672,Erin,Roy,55,NC,2025-08-18,Platinum,mary98@example.org,1,2025-08-01
CUST001673,Carrie,Grant,36,CA,2022-08-22,Green,kcarroll@example.com,0,
CUST001674,Joseph,Kline,31,VA,2025-08-30,Platinum,james90@example.org,0,
CUST001675,Joshua,Cervantes,43,AZ,2023-07-04,Green,crawfordbonnie@example.com,0,
CUST001676,Michelle,Jones,26,OH,2025-11-19,Gold,johnsonjamie@example.com,0,
CUST001677,Jason,Davis,61,MI,2021-03-02,Platinum,hernandezdanny@example.net,1,2025-06-01
CUST001678,Shirley,White,29,IL,2022-03-04,Green,joseph75@example.net,0,
CUST001679,Diane,Neal,64,CO,2023-05-27,Platinum,lisataylor@example.net,1,2025-10-01
CUST001680,Rachel,Simon,63,CO,2023-11-23,Gold,hebertkimberly@example.com,1,2025-02-01
CUST001681,Timothy,Cole,36,GA,2022-06-29,Green,christine88@example.org,1,2025-10-01
CUST001682,Michael,Anderson,21,MD,2026-01-14,Green,sheilarobbins@example.net,0,
CUST001683,Angela,Yates,65,MA,2026-07-21,Gold,lfarley@example.org,0,
CUST001684,David,Boyd,29,VA,2024-09-05,Green,juliaoneill@example.org,1,2025-04-01
CUST001685,Roger,Mckenzie,65,MI,2023-08-01,Gold,thoover@example.com,0,
CUST001686,Sharon,Gonzalez,29,IL,2021-01-21,Green,jeremy41@example.org,0,
CUST001687,Gavin,Davis,58,WI,2026-06-07,Green,bishopgrant@example.net,1,2025-11-01
CUST001688,Mark,Villanueva,36,NJ,2020-10-12,Green,shannonhernandez@example.org,0,
CUST001689,Frank,Mathis,61,FL,2022-04-11,Gold,michelle04@example.com,0,
CUST001690,David,Rivera,56,AZ,2022-03-10,Green,smithmary@example.org,0,
CUST001691,Brian,Barr,69,PA,2023-08-22,Green,jamiecantu@example.net,0,
CUST001692,Derrick,Nichols,64,IL,2022-04-26,Gold,catherine43@example.com,0,
CUST001693,Zachary,Ross,59,MA,2021-06-26,Green,klowery@example.net,1,2025-08-01
CUST001694,Jessica,Walters,70,WA,2021-06-06,Gold,gonzalezrobin@example.net,0,
CUST001695,Ryan,Jackson,34,FL,2026-03-14,Green,aramos@example.org,0,
CUST001696,Adam,Smith,65,MI,2024-12-20,Gold,ztorres@example.net,0,
CUST001697,Christopher,Dyer,21,VA,2023-01-13,Green,wyattsamuel@example.net,0,
CUST001698,Jonathan,Kline,52,OH,2023-01-23,Green,pagesue@example.net,0,
CUST001699,Benjamin,Atkins,23,CA,2024-08-30,Platinum,fware@example.com,0,
CUST001700,Kathleen,Combs,38,MI,2022-03-07,Green,garrettjackson@example.com,0,
CUST001701,Andrea,Hess,33,FL,2023-03-06,Gold,shortlucas@example.org,0,
CUST001702,Timothy,Stein,65,MI,2021-01-07,Gold,bsnyder@example.org,0,
CUST001703,Michael,French,49,FL,2024-10-13,Green,david84@example.com,0,
CUST001704,Catherine,Martin,31,NJ,2025-05-22,Gold,barreracharles@example.com,0,
CUST001705,Laura,Eaton,49,MA,2025-10-11,Gold,scott17@example.org,0,
CUST001706,Allen,Williams,57,VA,2021-08-01,Gold,adavis@example.org,0,
CUST001707,Tina,Flores,39,PA,2026-04-01,Green,bestheather@example.com,0,
CUST001708,Darryl,Orozco,56,TX,2025-06-15,Green,james65@example.org,0,
CUST001709,Pamela,Lewis,23,NY,2022-03-11,Platinum,heathermoreno@example.org,0,
CUST001710,Amy,Walters,50,CO,2026-06-09,Platinum,jeremiahbutler@example.org,0,
CUST001711,Eric,Mendoza,26,NJ,2023-05-06,Green,kbarnes@example.com,1,2025-04-01
CUST001712,Christopher,Smith,68,WI,2021-01-01,Green,brandon73@example.net,1,2025-05-01
CUST001713,Laura,Daniels,37,FL,2025-02-21,Gold,alice52@example.org,0,
CUST001714,Jared,Rivera,62,CO,2021-07-21,Gold,mcknightgabriel@example.org,1,2025-07-01
CUST001715,Heather,Crawford,48,CO,2023-10-04,Platinum,seth34@example.org,0,
CUST001716,Michael,Mckinney,33,TN,2021-08-27,Gold,christopher29@example.com,0,
CUST001717,Melanie,Richard,41,NY,2023-07-12,Gold,gregoryjackson@example.org,0,
CUST001718,Laura,Fitzpatrick,43,TX,2020-11-24,Gold,roger64@example.org,1,2025-04-01
CUST001719,Paul,Clark,62,MI,2024-11-01,Green,susanyoung@example.com,1,2025-05-01
CUST001720,Harold,Nelson,61,MN,2022-05-03,Gold,maria72@example.com,0,
CUST001721,Michael,Hall,67,NC,2026-01-29,Gold,christiewiggins@example.org,0,
CUST001722,Jeffery,Walker,62,GA,2025-01-20,Green,laura47@example.net,0,
CUST001723,Heather,Gonzales,26,IL,2024-10-30,Green,xhatfield@example.net,1,2025-07-01
CUST001724,Andrea,Christian,68,NY,2024-10-01,Green,paulbennett@example.org,0,
CUST001725,Jennifer,Smith,22,WA,2025-07-06,Gold,macklori@example.com,0,
CUST001726,Maurice,Miller,30,MI,2025-05-06,Green,bmendez@example.com,0,
CUST001727,Michael,Hall,44,PA,2022-04-27,Gold,jross@example.net,0,
CUST001728,Kenneth,Mcneil,61,MD,2026-04-27,Gold,roysamantha@example.org,0,
CUST001729,Kelly,Thomas,64,PA,2025-03-28,Green,hughesjennifer@example.com,0,
CUST001730,Dustin,Bennett,27,MI,2024-03-28,Green,sharonjohnson@example.net,0,
CUST001731,Elizabeth,Craig,68,MN,2026-08-16,Green,tmorris@example.org,1,2025-02-01
CUST001732,Alexis,Valdez,41,WA,2025-04-06,Green,brandonjohnson@example.org,0,
CUST001733,Robert,Pearson,32,VA,2021-10-21,Platinum,keith67@example.net,0,
CUST001734,Gina,Marks,41,GA,2023-01-27,Green,kimberlyfrye@example.com,1,2025-04-01
CUST001735,David,Rubio,44,IL,2022-02-24,Platinum,jason44@example.org,1,2025-06-01
CUST001736,Sara,Holden,56,VA,2022-07-19,Green,james18@example.org,0,
CUST001737,Kathryn,Rogers,37,GA,2022-07-10,Green,lkemp@example.com,0,
CUST001738,Garrett,Mitchell,24,CA,2024-04-03,Gold,gibsonstephanie@example.net,0,
CUST001739,Corey,Ramos,27,WI,2026-04-14,Green,gregolsen@example.org,1,2025-06-01
CUST001740,John,Kelley,61,WA,2024-01-10,Green,turnertiffany@example.org,0,
CUST001741,Christian,Whitney,24,OH,2021-10-07,Gold,ljones@example.net,0,
CUST001742,George,Graham,52,AZ,2024-08-24,Green,matthewjackson@example.com,0,
CUST001743,Melanie,Smith,52,PA,2023-12-13,Gold,nancy78@example.org,0,
CUST001744,Mark,Costa,40,MN,2021-09-08,Green,kathleenrivera@example.org,0,
CUST001745,Connor,Mccarthy,58,TX,2025-02-12,Green,riosmelissa@example.org,0,
CUST001746,Daniel,Cameron,30,GA,2023-10-29,Platinum,william09@example.com,1,2025-07-01
CUST001747,Larry,Garcia,31,IL,2021-11-27,Gold,mpeterson@example.net,0,
CUST001748,Tina,Escobar,49,WA,2025-12-11,Green,gregoryrangel@example.net,0,
CUST001749,Megan,Hunter,26,CA,2025-01-27,Green,wilsondavid@example.org,0,
CUST001750,Luis,Woods,49,CO,2022-02-20,Green,sharonjordan@example.net,0,
CUST001751,Michele,Burnett,33,OH,2022-03-17,Green,adamscott@example.net,0,
CUST001752,Gina,Miller,67,VA,2022-06-06,Gold,jenkinsjaime@example.org,0,
CUST001753,Nancy,Rhodes,21,CA,2024-01-10,Green,fnichols@example.com,0,
CUST001754,Robert,Jordan,60,MD,2022-06-17,Green,droberts@example.com,0,
CUST001755,Stephanie,Taylor,48,IL,2022-01-10,Green,ihart@example.com,1,2025-06-01
CUST001756,Melissa,Lewis,39,TX,2024-06-30,Green,vincentwells@example.com,0,
CUST001757,Madison,Davis,63,CA,2020-12-07,Green,andersondavid@example.org,0,
CUST001758,Jennifer,Smith,53,AZ,2023-11-20,Green,zrichardson@example.net,0,
CUST001759,John,Benton,42,TX,2025-08-12,Green,fcampos@example.org,1,2025-02-01
CUST001760,Jason,Byrd,49,NY,2025-07-17,Green,nicolewilliams@example.net,0,
CUST001761,Stephanie,Robinson,63,PA,2020-11-29,Green,ggreene@example.com,0,
CUST001762,Steven,Wright,67,PA,2022-04-30,Green,lberry@example.net,1,2025-10-01
CUST001763,Stephanie,Smith,45,MI,2022-07-22,Green,jefferyford@example.org,0,
CUST001764,John,Harding,21,MA,2025-10-11,Platinum,pmarsh@example.net,0,
CUST001765,Brandi,Crawford,57,VA,2022-11-15,Green,kristina65@example.com,0,
CUST001766,Eric,Little,57,OH,2024-10-18,Gold,sheri68@example.net,0,
CUST001767,Julie,Wong,51,TX,2021-05-22,Gold,coxmichael@example.org,0,
CUST001768,Cory,Reid,55,NJ,2026-09-10,Gold,katrinagreen@example.com,0,
CUST001769,Jose,Moore,54,MA,2024-05-27,Gold,luke13@example.org,1,2025-02-01
CUST001770,Peter,Hodges,48,TN,2023-09-02,Platinum,christianmelendez@example.net,0,
CUST001771,Leonard,Clark,61,IL,2024-10-25,Gold,matthewosborn@example.com,0,
